candidate_id,avt_T6,avt_F12,hdt_W4,hdt_T12,hdt_F25,source_state_time,predicted_sulfur_mg_kg,sulfur_limit_mg_kg,limit_exceeded,status,status_reason,assessment_scope,interval_status,violation_probability_status,quality_feasible
20.0,204.7071990966797,341.7856140136719,1.0749530792236328,186.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
21.0,204.7071990966797,341.7856140136719,1.0749530792236328,189.3215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
22.0,204.7071990966797,341.7856140136719,1.0749530792236328,189.3215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
23.0,204.7071990966797,341.7856140136719,1.0749530792236328,189.3215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
24.0,204.7071990966797,341.7856140136719,1.0749530792236328,189.3215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
25.0,204.7071990966797,341.7856140136719,1.0749530792236328,189.3215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
26.0,204.7071990966797,341.7856140136719,1.0749530792236328,189.3215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
27.0,204.7071990966797,341.7856140136719,1.0749530792236328,189.3215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
28.0,204.7071990966797,341.7856140136719,1.0749530792236328,191.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
29.0,204.7071990966797,341.7856140136719,1.0749530792236328,191.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
30.0,204.7071990966797,341.7856140136719,1.0749530792236328,191.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
31.0,204.7071990966797,341.7856140136719,1.0749530792236328,191.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
32.0,204.7071990966797,341.7856140136719,1.0749530792236328,191.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
33.0,204.7071990966797,341.7856140136719,1.0749530792236328,191.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
34.0,204.7071990966797,341.7856140136719,1.0749530792236328,191.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
35.0,204.7071990966797,341.7856140136719,1.0749530792236328,194.3215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
36.0,204.7071990966797,341.7856140136719,1.0749530792236328,194.3215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
37.0,204.7071990966797,341.7856140136719,1.0749530792236328,194.3215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
38.0,204.7071990966797,341.7856140136719,1.0749530792236328,194.3215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
39.0,204.7071990966797,341.7856140136719,1.0749530792236328,194.3215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
40.0,204.7071990966797,341.7856140136719,1.0749530792236328,194.3215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
41.0,204.7071990966797,341.7856140136719,1.0749530792236328,194.3215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
42.0,204.7071990966797,341.7856140136719,1.0749530792236328,196.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
43.0,204.7071990966797,341.7856140136719,1.0749530792236328,196.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
44.0,204.7071990966797,341.7856140136719,1.0749530792236328,196.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
45.0,204.7071990966797,341.7856140136719,1.0749530792236328,196.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
46.0,204.7071990966797,341.7856140136719,1.0749530792236328,196.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
47.0,204.7071990966797,341.7856140136719,1.0749530792236328,196.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
48.0,204.7071990966797,341.7856140136719,1.0749530792236328,196.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
49.0,204.7071990966797,341.7856140136719,1.3249530792236328,181.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
50.0,204.7071990966797,341.7856140136719,1.3249530792236328,181.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
51.0,204.7071990966797,341.7856140136719,1.3249530792236328,181.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
52.0,204.7071990966797,341.7856140136719,1.3249530792236328,181.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
53.0,204.7071990966797,341.7856140136719,1.3249530792236328,181.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
54.0,204.7071990966797,341.7856140136719,1.3249530792236328,181.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
55.0,204.7071990966797,341.7856140136719,1.3249530792236328,181.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
56.0,204.7071990966797,341.7856140136719,1.3249530792236328,184.3215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
57.0,204.7071990966797,341.7856140136719,1.3249530792236328,184.3215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
58.0,204.7071990966797,341.7856140136719,1.3249530792236328,184.3215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
59.0,204.7071990966797,341.7856140136719,1.3249530792236328,184.3215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
60.0,204.7071990966797,341.7856140136719,1.3249530792236328,184.3215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
61.0,204.7071990966797,341.7856140136719,1.3249530792236328,184.3215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
62.0,204.7071990966797,341.7856140136719,1.3249530792236328,184.3215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
63.0,204.7071990966797,341.7856140136719,1.3249530792236328,186.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
64.0,204.7071990966797,341.7856140136719,1.3249530792236328,186.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
65.0,204.7071990966797,341.7856140136719,1.3249530792236328,186.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
66.0,204.7071990966797,341.7856140136719,1.3249530792236328,186.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
67.0,204.7071990966797,341.7856140136719,1.3249530792236328,186.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
68.0,204.7071990966797,341.7856140136719,1.3249530792236328,186.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
69.0,204.7071990966797,341.7856140136719,1.3249530792236328,186.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
70.0,204.7071990966797,341.7856140136719,1.3249530792236328,189.3215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
71.0,204.7071990966797,341.7856140136719,1.3249530792236328,189.3215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
72.0,204.7071990966797,341.7856140136719,1.3249530792236328,189.3215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
73.0,204.7071990966797,341.7856140136719,1.3249530792236328,189.3215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
74.0,204.7071990966797,341.7856140136719,1.3249530792236328,189.3215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
75.0,204.7071990966797,341.7856140136719,1.3249530792236328,189.3215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
76.0,204.7071990966797,341.7856140136719,1.3249530792236328,189.3215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
77.0,204.7071990966797,341.7856140136719,1.3249530792236328,191.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
78.0,204.7071990966797,341.7856140136719,1.3249530792236328,191.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
79.0,204.7071990966797,341.7856140136719,1.3249530792236328,191.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
80.0,204.7071990966797,341.7856140136719,1.3249530792236328,191.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
81.0,204.7071990966797,341.7856140136719,1.3249530792236328,191.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
82.0,204.7071990966797,341.7856140136719,1.3249530792236328,191.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
83.0,204.7071990966797,341.7856140136719,1.3249530792236328,191.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
84.0,204.7071990966797,341.7856140136719,1.3249530792236328,194.3215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
85.0,204.7071990966797,341.7856140136719,1.3249530792236328,194.3215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
86.0,204.7071990966797,341.7856140136719,1.3249530792236328,194.3215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
87.0,204.7071990966797,341.7856140136719,1.3249530792236328,194.3215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
88.0,204.7071990966797,341.7856140136719,1.3249530792236328,194.3215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
89.0,204.7071990966797,341.7856140136719,1.3249530792236328,194.3215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
90.0,204.7071990966797,341.7856140136719,1.3249530792236328,194.3215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
91.0,204.7071990966797,341.7856140136719,1.3249530792236328,196.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
92.0,204.7071990966797,341.7856140136719,1.3249530792236328,196.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
93.0,204.7071990966797,341.7856140136719,1.3249530792236328,196.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
94.0,204.7071990966797,341.7856140136719,1.3249530792236328,196.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
95.0,204.7071990966797,341.7856140136719,1.3249530792236328,196.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
96.0,204.7071990966797,341.7856140136719,1.3249530792236328,196.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
97.0,204.7071990966797,341.7856140136719,1.3249530792236328,196.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704934711019717,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
98.0,204.7071990966797,341.7856140136719,1.5749530792236328,181.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
99.0,204.7071990966797,341.7856140136719,1.5749530792236328,181.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
100.0,204.7071990966797,341.7856140136719,1.5749530792236328,181.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
101.0,204.7071990966797,341.7856140136719,1.5749530792236328,181.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
102.0,204.7071990966797,341.7856140136719,1.5749530792236328,181.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
103.0,204.7071990966797,341.7856140136719,1.5749530792236328,181.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
104.0,204.7071990966797,341.7856140136719,1.5749530792236328,181.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
105.0,204.7071990966797,341.7856140136719,1.5749530792236328,184.3215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
106.0,204.7071990966797,341.7856140136719,1.5749530792236328,184.3215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
107.0,204.7071990966797,341.7856140136719,1.5749530792236328,184.3215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
108.0,204.7071990966797,341.7856140136719,1.5749530792236328,184.3215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
109.0,204.7071990966797,341.7856140136719,1.5749530792236328,184.3215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
110.0,204.7071990966797,341.7856140136719,1.5749530792236328,184.3215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
111.0,204.7071990966797,341.7856140136719,1.5749530792236328,184.3215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
112.0,204.7071990966797,341.7856140136719,1.5749530792236328,186.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
113.0,204.7071990966797,341.7856140136719,1.5749530792236328,186.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
114.0,204.7071990966797,341.7856140136719,1.5749530792236328,186.8215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
115.0,204.7071990966797,341.7856140136719,1.5749530792236328,186.8215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
116.0,204.7071990966797,341.7856140136719,1.5749530792236328,186.8215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
117.0,204.7071990966797,341.7856140136719,1.5749530792236328,186.8215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
118.0,204.7071990966797,341.7856140136719,1.5749530792236328,186.8215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
119.0,204.7071990966797,341.7856140136719,1.5749530792236328,189.3215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
120.0,204.7071990966797,341.7856140136719,1.5749530792236328,189.3215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
121.0,204.7071990966797,341.7856140136719,1.5749530792236328,189.3215484619141,13858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
122.0,204.7071990966797,341.7856140136719,1.5749530792236328,189.3215484619141,14358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
123.0,204.7071990966797,341.7856140136719,1.5749530792236328,189.3215484619141,14858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
124.0,204.7071990966797,341.7856140136719,1.5749530792236328,189.3215484619141,15358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
125.0,204.7071990966797,341.7856140136719,1.5749530792236328,189.3215484619141,15858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
126.0,204.7071990966797,341.7856140136719,1.5749530792236328,191.8215484619141,12858.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
127.0,204.7071990966797,341.7856140136719,1.5749530792236328,191.8215484619141,13358.740234375,2025-07-16 06:30:00,8.704287673972543,10.0,False,ok,,diagnostic_regression_response_not_recommendation,not_estimated,not_estimated,True
